시군구명,금연구역명,금연구역범위상세,금연구역구분,금연구역지정근거명,소재지도로명주소,소재지지번주소,관리기관명,위도,경도
마포구,월드컵참누리,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로38길 53(중동, 월드컵참누리아파트)",-,서울특별시 마포구청,37.572317,126.904779
마포구,월드컵 I-PARK,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 모래내로9길 6(성산동, 월드컵아이파크)",-,서울특별시 마포구청,37.567132,126.914155
마포구,월드컵아이파크106동,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 모래내로9길 3(성산동, 월드컵아이파크)",-,서울특별시 마포구청,37.566908,126.913339
마포구,가좌행복,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 성암로 28(성산동, 가좌행복주택)",-,서울특별시 마포구청,37.569154,126.913301
마포구,상암경로문화센터,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵북로50길 7-5(상암동),-,서울특별시 마포구청,37.577092,126.893285
마포구,상암월드컵1단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로47길 8(상암동, 상암월드컵1단지아파트)",-,서울특별시 마포구청,37.574758,126.89334
마포구,상암월드컵2단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로47길 46(상암동, 상암월드컵파크2단지아파트)",-,서울특별시 마포구청,37.574882,126.890733
마포구,상암월드컵파크3단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵로 338(상암동, 상암월드컵파크3단지)",-,서울특별시 마포구청,37.572772,126.890087
마포구,상암월드컵파크4단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 상암산로1길 24(상암동, 상암월드컵파크4단지)",-,서울특별시 마포구청,37.577667,126.889342
마포구,상암월드컵파크5단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 상암산로1길 52(상암동, 상암월드컵파크5단지)",-,서울특별시 마포구청,37.580807,126.885395
마포구,상암월드컵파크6단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 상암산로1길 57(상암동, 상암월드컵파크6단지아파트)",-,서울특별시 마포구청,37.580282,126.882307
마포구,상암월드컵파크7단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 상암산로1길 92(상암동, 상암월드컵파크7단지아파트)",-,서울특별시 마포구청,37.582756,126.882099
마포구,상암월드컵파크8단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵로42길 12(상암동, 상암월드컵파크8단지아파트)",-,서울특별시 마포구청,37.578061,126.882678
마포구,상암월드컵파크9단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 501(상암동, 상암월드컵파크9단지아파트)",-,서울특별시 마포구청,37.5847997317,126.878171
마포구,상암월드컵파크10단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 502-36(상암동, 상암월드컵파크10단지아파트)",-,서울특별시 마포구청,37.586333,126.881973
마포구,상암월드컵파크11단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 502-37(상암동, 상암월드컵파크11단지아파트)",-,서울특별시 마포구청,37.587757,126.882287
마포구,상암월드컵파크12단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 502-7(상암동, 상암월드컵파크12단지아파트)",-,서울특별시 마포구청,37.586831,126.880713
마포구,상암휴먼시아1단지,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로43길 11(상암동, 휴먼시아)",-,서울특별시 마포구청,37.574668,126.895713
마포구,DMC상암센트럴파크2단지(구. 상암휴먼시아2단지),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로42가길 11(상암동, 휴먼시아)",-,서울특별시 마포구청,37.574747,126.897591
마포구,송백,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 망원로2길 103(망원동, 망원1차대림아파트)",-,서울특별시 마포구청,37.553341,126.905069
마포구,대주아파트,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 동교로3길 115(망원동, 한강2차대주파크빌)",-,서울특별시 마포구청,37.555004,126.898359
마포구,오칠(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵로23길 18-5 (망원동),-,서울특별시 마포구청,37.55705,126.90749
마포구,서림(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 희우정로15길 25-9(망원동),-,서울특별시 마포구청,37.552831,126.9013998129
마포구,망원2동1(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵로31길 69(망원동),-,서울특별시 마포구청,37.560286,126.901217
마포구,쌈지(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 방울내로 24-12(망원동),-,서울특별시 마포구청,37.557353,126.898607
마포구,미원,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵로29길 68(망원동, 망원동2차미원아파트)",-,서울특별시 마포구청,37.558906,126.902298
마포구,망원2차대림아,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 망원로1길 27(망원동, 망원2차대림아파트)",-,서울특별시 마포구청,37.5569998865,126.899181
마포구,망원휴먼빌,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 방울내로 31(망원동, 휴먼빌아파트)",-,서울특별시 마포구청,37.558567,126.89848
마포구,연남동(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 동교로41길 36(연남동),-,서울특별시 마포구청,37.563858,126.923426
마포구,연서(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 연남로11길 3(연남동),-,서울특별시 마포구청,37.565698,126.918768
마포구,연동(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 성미산로29안길 30(연남동),-,서울특별시 마포구청,37.565588,126.923762
마포구,코오롱하늘채@,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 연남로 52(연남동, 코오롱하늘채아파트)",-,서울특별시 마포구청,37.56482,126.920157
마포구,느티나무경로당,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 성미산로18길 18,-,서울특별시 마포구청,37.560685,126.918374
마포구,성산1동1(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵북로15안길 26(성산동),-,서울특별시 마포구청,37.562743,126.910935
마포구,성미경로당,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 성미산로1길 100-20,-,서울특별시 마포구청,37.561922,126.906286
마포구,성산1동2,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 성미산로5길 55-14(성산동),-,서울특별시 마포구청,37.560364,126.908677
마포구,다솜,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵북로20길 16,-,서울특별시 마포구청,37.564106,126.91414
마포구,샛터(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 새터산2길 7(성산동),-,서울특별시 마포구청,37.56513,126.907528
마포구,무리울새마을(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵북로 198-17(성산동)-9513,-,서울특별시 마포구청,37.568891,126.907222
마포구,낙루(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵북로38나길 25(중동),-,서울특별시 마포구청,37.570676,126.90673
마포구,대우,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 235(성산동, 성산시영아파트)",-,서울특별시 마포구청,37.5697,126.901417
마포구,중동청구,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 성암로11길 60(중동, 중동청구아파트)",-,서울특별시 마포구청,37.574428,126.901749
마포구,백합(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 월드컵로 215(성산동),-,서울특별시 마포구청,37.5654999954,126.90037
마포구,계룡(아),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로38가길 20(중동, 중동계룡아파트)",-,서울특별시 마포구청,37.570737,126.906121
마포구,간데마을,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 성암로9길 14,-,서울특별시 마포구청,37.573,126.903512
마포구,성산2차현대(아),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 성암로7길 3(중동, 성산2차현대아파트)",-,서울특별시 마포구청,37.570326,126.909115
마포구,마포경남아너스빌,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 신수로 81(신수동, 경남아너스빌)",-,서울특별시 마포구청,37.548746,126.934145
마포구,밤섬경남아너스빌,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 독막로28길 10(신수동, 밤섬경남아너스빌)",-,서울특별시 마포구청,37.546988,126.936199
마포구,동막,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 독막로32길 16,-,서울특별시 마포구청,37.546478,126.938665
마포구,익수(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 독막로29길 17(신수동),-,서울특별시 마포구청,37.548134,126.937536
마포구,마포 래미안 웰스트림,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 토정로18길 11(현석동, 마포 래미안 웰스트림)",-,서울특별시 마포구청,37.543864,126.934817
마포구,신촌숲아이파크,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 광성로 17(신수동, 신촌숲아이파크)",-,서울특별시 마포구청,37.550315,126.93552
마포구,창전동(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 서강로1길 30(창전동),-,서울특별시 마포구청,37.549177,126.930197
마포구,창전삼성,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 서강로 95(창전동, 삼성아파트)",-,서울특별시 마포구청,37.552044,126.9321
마포구,신촌금호(아),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 서강로9길 19(창전동, 신촌금호아파트)",-,서울특별시 마포구청,37.552868,126.932328
마포구,신촌태영데시앙@,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 서강로9길 45(창전동, 태영데시앙아파트)",-,서울특별시 마포구청,37.55266,126.931381
마포구,상 수,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 와우산로14길 18, 301호(상수동)",-,서울특별시 마포구청,37.550398,126.924012
마포구,당인(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 어울마당로 14, 202호(당인동)",-,서울특별시 마포구청,37.546569,126.919494
마포구,농바우(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 와우산로5길 12(상수동),-,서울특별시 마포구청,37.546858,126.922504
마포구,두산위브,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 독막로18길 5(상수동, 상수두산위브아파트)",-,서울특별시 마포구청,37.54709,126.924134
마포구,쌍용예가@,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 독막로 145(창전동, 서강쌍용예가아파트)",-,서울특별시 마포구청,37.549027,126.92949
마포구,한강밤섬자이(아),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 토정로 158(하중동, 한강밤섬자이아파트)",-,서울특별시 마포구청,37.545164,126.928078
마포구,서강해모로아파트,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 토정로 167(창전동, 서강해모로아파트)",-,서울특별시 마포구청,37.546481,126.928892
마포구,래미안밤섬리베뉴1차(아),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 독막로20나길 22(상수동, 래미안밤섬리베뉴1차아파트)",-,서울특별시 마포구청,37.546069,126.924895
마포구,리베뉴2차(아),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 독막로20나길 21(상수동, 래미안밤섬리베뉴2차아파트)",-,서울특별시 마포구청,37.546874,126.926979
마포구,신교(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 잔다리로9길4-8(서교동),-,서울특별시 마포구청,37.557527,126.912976
마포구,동교동,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 연희로1길 5(동교동),-,서울특별시 마포구청,37.559576,126.926237
마포구,세교(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 와우산로37길 16(동교동),-,서울특별시 마포구청,37.556279,126.930128
마포구,서교푸르지오,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 홍익로 10(서교동, 서교푸르지오)",-,서울특별시 마포구청,37.553762,126.923694
마포구,신촌로경로당,시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,"서울특별시 마포구 신촌로12나길 8(연희빌딩, 1층)",-,서울특별시 마포구청,37.555317,126.932999
마포구,희우(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 동교로 62-6(합정동),-,서울특별시 마포구청,37.553166,126.909077
마포구,양화진(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 양화진길 43(합정동),-,서울특별시 마포구청,37.546693,126.912409
마포구,합정(구립),시설전체,사회복지시설(경로당)                                                                                         ,국민건강증진법제9조,서울특별시 마포구 동교로8길 58(합정동) 3층,-,서울특별시 마포구청,37.549447,126.905745
마포구,믿음식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 마포대로 196 (아현동,지하1층 49호50호51호)",-,서울특별시 마포구청,37.551349,126.95618
마포구,예가숯불갈비,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 마포대로24길 51, 1층 (아현동)",-,서울특별시 마포구청,37.551828,126.962032
마포구,회사랑,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 토정로 307, 1층 (용강동)",-,서울특별시 마포구청,37.540403,126.943205
마포구,투다리서강점,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 고산길 16, 1층동 (노고산동)",-,서울특별시 마포구청,37.553487,126.938116
마포구,다락투(2),시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 와우산로21길 4-3, 1층동 (서교동)",-,서울특별시 마포구청,37.552715,126.923558
마포구,카이,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 어울마당로 127 (동교동,지층)",-,서울특별시 마포구청,37.555894,126.923986
마포구,퓨전,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 월드컵로1길 7 (합정동,1F)",-,서울특별시 마포구청,37.549461,126.912512
마포구,이모집,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 마포대로 196, 1층동 107호 (아현동,고려아카데미텔)",-,서울특별시 마포구청,37.551349,126.95618
마포구,보스톤(BOSTON),시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로 305 (용강동),-,서울특별시 마포구청,37.540544,126.942973
마포구,이쁜이 쭈꾸미,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 대흥로 68 (대흥동),-,서울특별시 마포구청,37.546289,126.940721
마포구,모아,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 대흥로 78, 1층 102호 (대흥동)",-,서울특별시 마포구청,37.547073,126.941398
마포구,한강서초순대국,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 숭문길 20 (염리동),-,서울특별시 마포구청,37.547358,126.945532
마포구,남북통일,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 동교로18길 37, 1층동 (서교동)",-,서울특별시 마포구청,37.55381,126.917954
마포구,동원식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 모래내로1길 3, 가동 1층 (성산동)",-,서울특별시 마포구청,37.564551,126.903888
마포구,평화장,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 새창로 18-1 (도화동),-,서울특별시 마포구청,37.541946,126.951997
마포구,오렌지,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 와우산로 120, 2층동 (창전동)",-,서울특별시 마포구청,37.553123,126.926791
마포구,꽃,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 와우산로 162, 지하1층 (서교동)",-,서울특별시 마포구청,37.555255,126.930668
마포구,도원샤브샤브,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 삼개로 16, 근신빌딩 1층 (도화동)",-,서울특별시 마포구청,37.539283,126.947277
마포구,공차코리아홍대창전점,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 서강로9길 60 (창전동),-,서울특별시 마포구청,37.55464,126.930527
마포구,한솥,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 월드컵로 61 (망원동),-,서울특별시 마포구청,37.554654,126.911064
마포구,하바나,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 어울마당로 53 (서교동,지하1층)",-,서울특별시 마포구청,37.549978,126.920892
마포구,장군주먹고기,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 백범로1길 3, 용빌딩 별관 1층 102호 (노고산동)",-,서울특별시 마포구청,37.554362,126.937311
마포구,백년백세,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 양화로 118, 1층동 (서교동)",-,서울특별시 마포구청,37.553826,126.920232
마포구,마포대나무집,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로 37-9 (용강동),-,서울특별시 마포구청,37.56127,126.899665
마포구,손큰원조할매순대국,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 신촌로18길 17 (노고산동, 1층)",-,서울특별시 마포구청,37.55473,126.935016
마포구,라이브필,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로37길 19 (용강동),-,서울특별시 마포구청,37.541208,126.94494
마포구,재미난조각가,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 와우산로21길 24 (서교동),-,서울특별시 마포구청,37.552451,126.922734
마포구,육값하네,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 독막로 55 (합정동),-,서울특별시 마포구청,37.548074,126.919446
마포구,마포낙지한마리수제비,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 독막로 308 (염리동),-,서울특별시 마포구청,37.543646,126.946893
마포구,대전해장국집,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 고산7길 25 (노고산동),-,서울특별시 마포구청,37.555619,126.940504
마포구,신미식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 독막로31길 12 (신수동, 1층 일부)",-,서울특별시 마포구청,37.547711,126.939255
마포구,충북통닭,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 굴레방로9길 48 (아현동),-,서울특별시 마포구청,37.556769,126.952957
마포구,멕시칸,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 효창원로 244 (공덕동),-,서울특별시 마포구청,37.548922,126.963593
마포구,호남식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 신촌로34길 25-4 (아현동),-,서울특별시 마포구청,37.549249,126.939915
마포구,등푸른 생선구이,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 신촌로14길 12 (노고산동),-,서울특별시 마포구청,37.5555998971,126.933643
마포구,풍년식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 신촌로12가길 30-4 (노고산동),-,서울특별시 마포구청,37.555304,126.934164
마포구,등마을식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 와우산로33길 4, 1층 (서교동)",-,서울특별시 마포구청,37.55529,126.930165
마포구,보은식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 성지길 11 (합정동),-,서울특별시 마포구청,37.548124,126.913576
마포구,레벤호프,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 만리재로 15, 1층동 17호호 (공덕동,제일빌딩)",-,서울특별시 마포구청,37.544585,126.952768
마포구,페리카나치킨,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 연남로 41 (연남동,1층)",-,서울특별시 마포구청,37.562975,126.92111
마포구,무공해숯불갈비,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 만리재로1길 8 (공덕동),-,서울특별시 마포구청,37.544929,126.952767
마포구,영광식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 만리재로1길 14 (공덕동),-,서울특별시 마포구청,37.545299,126.952992
마포구,마포식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 만리재옛8길 4 (공덕동),-,서울특별시 마포구청,37.548958,126.958062
마포구,마포활어,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 삼개로5길 8 (도화동),-,서울특별시 마포구청,37.538214,126.947966
마포구,장가네곱창구이,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로 290 (용강동),-,서울특별시 마포구청,37.54122,126.941372
마포구,고향식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로 224 (신수동),-,서울특별시 마포구청,37.544518,126.935565
마포구,무교동원진낙지,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 월드컵북로2길 29 (동교동),-,서울특별시 마포구청,37.55663,126.92236
마포구,일야,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 독막로 312 (염리동),-,서울특별시 마포구청,37.543457,126.947278
마포구,월드호프치킨,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 만리재로1길 8 (공덕동, 1층)",-,서울특별시 마포구청,37.544929,126.952767
마포구,전주삼계탕,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 새창로 10 (도화동),-,서울특별시 마포구청,37.542122,126.951031
마포구,박달재식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로 311 (용강동),-,서울특별시 마포구청,37.540167,126.943567
마포구,(원조)대감집,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로 319 (용강동),-,서울특별시 마포구청,37.539712,126.944222
마포구,삼용식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로25길 34 (대흥동),-,서울특별시 마포구청,37.544505,126.940172
마포구,(주)거구상사(거구장),시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 백범로 23 (신수동,외 8필지)",-,서울특별시 마포구청,37.552434,126.937559
마포구,털보고된이,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 양화로 178-8 (동교동,1층)",-,서울특별시 마포구청,37.557459,126.925458
마포구,노사이드,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 어울마당로 43 (서교동,1층)",-,서울특별시 마포구청,37.549066,126.920451
마포구,동양엔파트아파트,시설전체,공동주택                                                                                                ,국민건강증진법제9조,서울특별시 마포구 백범로 82,-,서울특별시 마포구청,37.547576,126.940593
마포구,삼성래미안공덕3차아파트,시설전체,공동주택                                                                                                ,국민건강증진법제9조,서울특별시 마포구 마포대로7길 22,-,서울특별시 마포구청,37.549197,126.951517
마포구,신공덕3차삼성래미안아파트,시설전체,공동주택                                                                                                ,국민건강증진법제9조,서울특별시 마포구 만리재로 60,-,서울특별시 마포구청,37.54596,126.957
마포구,마포자이3차아파트,시설전체,공동주택                                                                                                ,국민건강증진법제9조,서울특별시 마포구 숭문길 98,-,서울특별시 마포구청,37.550269,126.946639
마포구,마포프레스티지자아아파트,시설전체,공동주택                                                                                                ,국민건강증진법제9조,"서울특별시 마포구 대릉로24길 24, 숭문16다길 10-5, 대흥로 164",-,서울특별시 마포구청,37.556751,126.951658
마포구,도화현대홈타운아파트,시설전체,공동주택                                                                                                ,국민건강증진법제9조,서울특별시 마포구 새창로8길 72,-,서울특별시 마포구청,37.538646,126.951342
마포구,공덕더샵아파트,시설전체,공동주택                                                                                                ,국민건강증진법제9조,서울특별시 마포구 백범로 170,-,서울특별시 마포구청,37.544296,126.949263
마포구,태종대,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 백범로 127-20 (염리동),-,서울특별시 마포구청,37.546575,126.945652
마포구,엘피와음악사랑,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 신촌로16길 20 (노고산동,지하1층 일부)",-,서울특별시 마포구청,37.554816,126.934538
마포구,용머리감자탕,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 망원로 19 (망원동, 1층)",-,서울특별시 마포구청,37.556328,126.899126
마포구,마미치킨,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 도화길 22-3 (도화동),-,서울특별시 마포구청,37.540229,126.948541
마포구,남촌집,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 토정로35길 12 (용강동),-,서울특별시 마포구청,37.540446,126.944356
마포구,마포칼국수,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 창전로 54 (구수동),-,서울특별시 마포구청,37.547097,126.932696
마포구,반석식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,서울특별시 마포구 광성로 42-1 (신수동),-,서울특별시 마포구청,37.549617,126.937698
마포구,신원복집식당,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 홍익로 29, 2층동 (서교동)",-,서울특별시 마포구청,37.554638,126.921787
마포구,써클호텔레스토랑,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 양화로 15 (합정동, 지하1층)",-,서울특별시 마포구청,37.548871,126.91075
마포구,을밀대,시설전체,음식점                                                                                                 ,국민건강증진법제9조,"서울특별시 마포구 숭문길 26 (염리동,지상1층, 지하1층)",-,서울특별시 마포구청,37.547559,126.945532
